READ_NUMBER	READ_TIMER	READ_INTERVAL	READ_EXT_TEMP	READ_INT_TEMP	READ_CURRENT	READ_VOLTAGE	READ_HEAT	READ_POWER	READ_ON
5820	1161879	201	32.8	382.4	0.004913	400.411590	9.86	1.9671	1
5821	1162080	201	32.8	382.4	0.004763	400.498687	9.86	1.9074	1
5822	1162279	199	32.8	382.5	0.004800	400.493011	9.86	1.9224	1
5823	1162479	200	32.8	382.5	0.004913	400.494934	9.86	1.9675	1
5824	1162679	200	32.8	382.6	0.004888	400.559265	9.86	1.9578	1
5825	1162882	203	32.8	382.7	0.004500	400.604736	9.86	1.8028	1
5826	1163080	198	32.8	382.6	0.004588	400.593383	9.86	1.8378	1
5827	1163280	200	32.8	382.7	0.004588	400.602813	9.86	1.8378	1
5828	1163480	200	32.8	382.8	0.004700	400.606658	9.86	1.8829	1
5829	1163679	199	32.8	382.8	0.004725	400.619842	9.86	1.8930	1
5830	1163879	200	32.8	382.8	0.004788	400.568786	11.98	1.9178	1
5831	1164079	200	32.8	382.9	0.004788	400.511932	11.98	1.9175	1
5832	1164279	200	32.8	382.9	0.004700	400.576385	11.98	1.8828	1
5833	1164483	204	32.8	382.9	0.004213	400.428588	11.98	1.6869	1
5834	1164684	201	32.8	383.0	0.004163	400.809295	11.98	1.6684	1
5835	1164884	200	32.8	383.0	0.004200	400.542205	11.98	1.6823	1
5836	1165085	201	32.8	383.1	0.004300	400.407806	11.98	1.7218	1
5837	1165286	201	32.8	383.1	0.004375	400.447570	11.98	1.7520	1
5838	1165487	201	32.8	383.2	0.004500	400.517608	11.98	1.8024	1
5839	1165687	200	32.8	383.1	0.004550	400.468383	11.98	1.8222	1
5840	1165891	204	32.8	383.2	0.005050	400.805511	10.60	2.0241	1
5841	1166092	201	32.8	383.3	0.005088	400.595275	10.60	2.0381	1
5842	1166292	200	32.8	383.3	0.005075	400.625549	10.60	2.0332	1
5843	1166517	225	32.8	383.3	0.004225	400.608520	10.60	1.6926	1
5844	1166717	200	32.8	383.5	0.004200	400.386932	10.60	1.6817	1
5845	1166918	201	32.8	383.5	0.004238	400.748657	10.60	1.6982	1
5846	1167119	201	32.8	383.5	0.004313	400.782745	10.60	1.7284	1
5847	1167320	201	32.8	383.5	0.004413	400.784667	10.60	1.7685	1
5848	1167527	207	32.8	383.6	0.004800	400.767608	10.60	1.9237	1
5849	1167728	201	32.8	383.7	0.004688	400.434326	10.60	1.8771	1
5850	1167929	201	32.8	383.6	0.004563	400.315032	13.06	1.8265	1
5851	1168130	201	32.8	383.7	0.004463	400.614196	13.06	1.7878	1
5852	1168330	200	32.8	383.7	0.004338	400.519531	13.06	1.7373	1
5853	1168531	201	32.8	383.8	0.004238	400.678588	13.06	1.6979	1
5854	1168732	201	32.8	383.8	0.004188	400.760070	13.06	1.6782	1
5855	1168932	200	32.8	383.8	0.004188	400.583923	13.06	1.6775	1
5856	1169136	204	32.8	383.8	0.004613	400.551727	13.06	1.8476	1
5857	1169337	201	32.8	383.9	0.004713	400.671020	13.06	1.8882	1
5858	1169538	201	32.8	384.0	0.004788	400.231689	13.06	1.9162	1
5859	1169738	200	32.8	384.0	0.004925	400.629333	13.06	1.9732	1
5860	1169939	201	32.8	384.0	0.004988	400.438079	10.02	1.9972	1
5861	1170140	201	32.8	384.0	0.005038	400.559295	10.02	2.0179	1
5862	1170340	200	32.8	384.1	0.005075	400.574462	10.02	2.0330	1
5863	1170541	201	32.8	384.1	0.005063	400.523315	10.02	2.0277	1
5864	1170745	204	32.8	384.2	0.004538	400.623718	10.02	1.8179	1
5865	1170946	201	32.8	384.2	0.004425	400.381286	10.02	1.7717	1
5866	1171146	200	32.8	384.2	0.004338	400.536560	10.02	1.7374	1
5867	1171347	201	32.8	384.3	0.004263	400.549835	10.02	1.7074	1
5868	1171548	201	32.8	384.4	0.004188	400.555511	10.02	1.6774	1
5869	1171748	200	32.8	384.4	0.004138	400.595275	10.02	1.6575	1
5870	1171949	201	32.8	384.4	0.004175	400.729736	13.30	1.6731	1
5871	1172153	204	32.8	384.5	0.004700	400.703247	13.30	1.8834	1
5872	1172354	201	32.8	384.5	0.004800	400.693756	13.30	1.9234	1
5873	1172554	200	32.8	384.5	0.004938	400.422973	13.30	1.9771	1
5874	1172755	201	32.8	384.6	0.004975	400.530853	13.30	1.9927	1
5875	1172956	201	32.8	384.6	0.005063	400.466491	13.30	2.0274	1
5876	1173156	200	32.8	384.7	0.005088	400.519531	13.30	2.0377	1
5877	1173357	201	32.8	384.7	0.005013	400.466491	13.30	2.0074	1
5878	1173558	201	32.8	384.7	0.004988	400.470245	13.30	1.9974	1
5879	1173762	204	32.8	384.8	0.004463	400.491149	13.30	1.7872	1
5880	1173962	200	32.8	384.8	0.004338	400.239257	11.23	1.7361	1
5881	1174163	201	32.8	384.9	0.004250	400.462707	11.23	1.7020	1
5882	1174364	201	32.8	384.8	0.004175	400.430541	11.23	1.6718	1
5883	1174564	200	32.8	384.9	0.004163	399.991180	11.23	1.6650	1
5884	1174793	229	32.8	385.0	0.004725	400.529022	11.23	1.8926	1
5885	1174993	200	32.8	385.0	0.004600	400.345306	11.23	1.8416	1
5886	1175194	201	32.8	385.0	0.004450	400.508148	11.23	1.7823	1
5887	1175403	209	32.8	385.1	0.004800	400.489227	11.23	1.9224	1
5888	1175609	206	32.8	385.1	0.004738	400.788391	11.23	1.8988	1
5889	1175810	201	32.8	385.1	0.004625	400.769470	11.23	1.8536	1
5890	1176010	200	32.8	385.2	0.004488	400.754364	11.73	1.7984	1
5891	1176211	201	32.8	385.2	0.004375	400.669158	11.73	1.7530	1
5892	1176412	201	32.8	385.3	0.004275	400.671020	11.73	1.7129	1
5893	1176612	200	32.8	385.3	0.004200	400.316864	11.73	1.6814	1
5894	1176813	201	32.8	385.4	0.004188	400.502471	11.73	1.6772	1
5895	1177017	204	32.8	385.4	0.004488	400.474121	11.73	1.7972	1
5896	1177218	201	32.8	385.4	0.004638	400.498687	11.73	1.8574	1
5897	1177418	200	32.8	385.5	0.004725	400.322601	11.73	1.8916	1
5898	1177619	201	32.8	385.5	0.004863	400.421020	11.73	1.9471	1
5899	1177820	201	32.8	385.6	0.004963	400.341522	11.73	1.9868	1
5900	1178020	200	32.8	385.6	0.005075	400.350982	13.42	2.0318	1
5901	1178221	201	32.8	385.6	0.005063	400.525238	13.42	2.0277	1
5902	1178422	201	32.8	385.7	0.005113	400.648345	13.42	2.0484	1
5903	1178626	204	32.9	385.8	0.004663	400.250579	13.42	1.8662	1
5904	1178826	200	32.9	385.8	0.004488	400.263916	13.42	1.7962	1
5905	1179027	201	32.8	385.8	0.004475	400.413482	13.42	1.7919	1
5906	1179228	201	32.8	385.8	0.004325	400.394561	13.42	1.7318	1
5907	1179428	200	32.8	385.8	0.004263	400.672943	13.42	1.7079	1
5908	1179629	201	32.9	385.9	0.004175	400.214630	13.42	1.6709	1
5909	1179830	201	32.8	385.9	0.004150	400.487304	13.42	1.6621	1
5910	1180034	204	32.8	386.0	0.004513	400.337707	9.35	1.8066	1
5911	1180233	199	32.8	386.0	0.004613	400.483551	9.35	1.8473	1
5912	1180433	200	32.8	386.0	0.004550	400.477844	9.35	1.8222	1
5913	1180633	200	32.8	386.1	0.004475	400.180541	9.35	1.7909	1
5914	1180832	199	32.9	386.2	0.004438	400.468414	9.35	1.7771	1
5915	1181032	200	32.9	386.2	0.004338	400.468383	9.35	1.7371	1
5916	1181232	200	32.9	386.2	0.004263	400.402099	9.35	1.7068	1
5917	1181431	199	32.8	386.2	0.004263	400.542205	9.35	1.7074	1
5918	1181633	202	32.9	386.3	0.004525	400.296051	9.35	1.8114	1
5919	1181833	200	32.9	386.4	0.004450	400.244903	9.35	1.7811	1
5920	1182032	199	32.9	386.3	0.004338	400.091522	11.69	1.7354	1
5921	1182232	200	32.8	386.4	0.004313	400.506286	11.69	1.7272	1
5922	1182433	201	32.8	386.4	0.004388	400.616088	11.69	1.7578	1
5923	1182632	199	32.8	386.5	0.004475	400.638824	11.69	1.7929	1
5924	1182864	232	32.9	386.5	0.004188	400.591491	11.69	1.6775	1
5925	1183065	201	32.8	386.5	0.004288	400.574432	11.69	1.7175	1
5926	1183273	208	32.8	386.5	0.004988	400.549804	11.69	1.9978	1
5927	1183493	220	32.8	386.6	0.004488	400.254364	11.69	1.7962	1
5928	1183693	200	32.8	386.6	0.004400	400.362274	11.69	1.7616	1
5929	1183894	201	32.8	386.7	0.004263	400.426727	11.69	1.7069	1
5930	1184095	201	32.8	386.7	0.004250	400.358520	9.42	1.7016	1
5931	1184295	200	32.8	386.8	0.004188	400.538482	9.42	1.6773	1
5932	1184495	200	32.8	386.8	0.004213	400.523315	9.42	1.6873	1
5933	1184695	200	32.8	386.8	0.004288	400.216491	9.42	1.7160	1
5934	1184898	203	32.8	386.8	0.004238	400.409698	9.42	1.6968	1
5935	1185097	199	32.8	387.0	0.004163	400.394561	9.42	1.6667	1
5936	1185297	200	32.8	386.9	0.004200	400.216491	9.42	1.6810	1
5937	1185497	200	32.8	387.0	0.004163	400.379364	9.42	1.6666	1
5938	1185696	199	32.9	387.1	0.004175	400.375549	9.42	1.6716	1
5939	1185895	199	32.8	387.1	0.004275	400.373657	9.42	1.7116	1
5940	1186095	200	32.8	387.1	0.004288	400.362274	11.59	1.7166	1
5941	1186294	199	32.8	387.1	0.004275	400.373687	11.59	1.7116	1
5942	1186498	204	32.8	387.1	0.004275	400.638854	11.59	1.7128	1
5943	1186699	201	32.8	387.2	0.004350	400.239257	11.59	1.7411	1
5944	1186899	200	32.8	387.2	0.004475	400.511901	11.59	1.7923	1
5945	1187100	201	32.8	387.3	0.004563	400.343414	11.59	1.8266	1
5946	1187301	201	32.9	387.3	0.004675	400.419128	11.59	1.8720	1
5947	1187502	201	32.9	387.3	0.004825	400.419128	11.59	1.9321	1
5948	1187702	200	32.8	387.4	0.004888	400.301727	11.59	1.9565	1
5949	1187906	204	32.9	387.4	0.005038	400.309295	11.59	2.0166	1
5950	1188107	201	32.9	387.5	0.004975	400.349090	12.53	1.9918	1
5951	1188307	200	32.9	387.6	0.004888	400.277130	12.53	1.9564	1
5952	1188508	201	32.8	387.5	0.004800	400.150238	12.53	1.9208	1
5953	1188709	201	32.8	387.5	0.004688	400.339599	12.53	1.8766	1
5954	1188910	201	32.9	387.6	0.004600	400.419128	12.53	1.8420	1
5955	1189110	200	32.8	387.6	0.004475	400.296020	12.53	1.7914	1
5956	1189311	201	32.8	387.6	0.004363	400.362274	12.53	1.7466	1
5957	1189515	204	32.9	387.7	0.004188	400.377502	12.53	1.6766	1
5958	1189715	200	32.8	387.8	0.004275	400.343383	12.53	1.7115	1
5959	1189916	201	32.8	387.8	0.004388	400.197570	12.53	1.7559	1
5960	1190117	201	32.8	387.9	0.004463	400.369903	11.48	1.7867	1
5961	1190318	201	32.8	387.9	0.004550	400.311157	11.48	1.8215	1
5962	1190518	200	32.9	387.9	0.004688	400.368041	11.48	1.8768	1
5963	1190742	224	32.8	387.9	0.004850	400.385070	11.48	1.9419	1
5964	1190942	200	32.9	388.0	0.004675	400.082031	11.48	1.8704	1
5965	1191151	209	32.9	388.1	0.004588	400.296051	11.48	1.8364	1
5966	1191352	201	32.9	388.1	0.004713	400.375549	11.48	1.8868	1
5967	1191553	201	32.9	388.1	0.004800	400.296020	11.48	1.9215	1
5968	1191753	200	32.9	388.1	0.004900	400.364196	11.48	1.9618	1
5969	1191954	201	32.9	388.2	0.004950	399.960815	11.48	1.9799	1
5970	1192155	201	32.9	388.2	0.005000	400.080169	10.70	2.0005	1
5971	1192355	200	32.9	388.3	0.005050	400.326385	10.70	2.0217	1
5972	1192556	201	32.8	388.3	0.005088	400.311218	10.70	2.0366	1
5973	1192760	204	32.8	388.3	0.004688	400.315032	10.70	1.8765	1
5974	1192961	201	32.8	388.3	0.004563	400.087677	10.70	1.8255	1
5975	1193161	200	32.9	388.4	0.004488	400.381256	10.70	1.7968	1
5976	1193362	201	32.9	388.4	0.004375	400.506286	10.70	1.7523	1
5977	1193563	201	32.9	388.4	0.004300	400.502471	10.70	1.7222	1
5978	1193763	200	32.8	388.5	0.004263	400.402099	10.70	1.7068	1
5979	1193964	201	32.9	388.5	0.004188	400.273284	10.70	1.6762	1
5980	1194168	204	32.9	388.6	0.004463	400.413482	11.42	1.7869	1
5981	1194369	201	32.9	388.6	0.004525	400.570648	11.42	1.8126	1
5982	1194569	200	32.9	388.6	0.004638	400.366119	11.42	1.8568	1
5983	1194770	201	32.9	388.7	0.004738	400.405944	11.42	1.8970	1
5984	1194970	200	32.9	388.7	0.004800	400.366119	11.42	1.9218	1
5985	1195170	200	32.9	388.7	0.004925	400.243041	11.42	1.9713	1
5986	1195371	201	32.9	388.8	0.005013	400.369903	11.42	2.0069	1
5987	1195572	201	32.9	388.9	0.005063	400.208892	11.42	2.0261	1
5988	1195776	204	32.8	388.8	0.004850	400.470245	11.42	1.9423	1
5989	1195976	200	32.9	388.9	0.004763	400.464599	11.42	1.9073	1
5990	1196177	201	32.9	388.9	0.004625	400.364196	10.00	1.8517	1
5991	1196378	201	32.9	389.0	0.004550	400.038513	10.00	1.8202	1
5992	1196578	200	32.9	389.0	0.004425	400.443756	10.00	1.7720	1
5993	1196779	201	32.9	389.0	0.004313	400.421020	10.00	1.7269	1
5994	1196980	201	32.9	389.1	0.004250	400.332031	10.00	1.7015	1
5995	1197180	200	32.9	389.1	0.004200	400.396423	10.00	1.6817	1
5996	1197384	204	32.9	389.1	0.004388	400.447570	10.00	1.7570	1
5997	1197585	201	32.9	389.1	0.004438	400.106658	10.00	1.7755	1
5998	1197786	201	32.9	389.2	0.004625	400.129364	10.00	1.8507	1
5999	1197986	200	32.9	389.3	0.004713	400.343383	10.00	1.8867	1
6000	1198187	201	32.9	389.2	0.004850	400.356628	8.72	1.9418	1
6001	1198388	201	32.8	389.3	0.004913	400.246826	8.72	1.9663	1
6002	1198587	199	32.9	389.4	0.004863	400.178619	8.72	1.9459	1
6003	1198787	200	32.9	389.4	0.004788	400.116119	8.72	1.9156	1
6004	1199036	249	32.9	389.4	0.004588	400.286590	8.72	1.8364	1
6005	1199236	200	32.9	389.5	0.004513	399.938110	8.72	1.8048	1
6006	1199435	199	32.8	389.5	0.004475	400.066864	8.72	1.7904	1
6007	1199635	200	32.9	389.6	0.004400	400.515716	8.72	1.7623	1
6008	1199835	200	32.9	389.6	0.004375	400.377471	8.72	1.7517	1
6009	1200034	199	32.9	389.6	0.004325	400.407806	8.72	1.7318	1
6010	1200233	199	32.9	389.7	0.004238	400.360412	13.84	1.6966	1
6011	1200433	200	32.9	389.7	0.004200	400.371795	13.84	1.6816	1
6012	1200636	203	32.9	389.7	0.004763	400.231658	13.84	1.9062	1
6013	1200837	201	32.8	389.8	0.004800	400.502471	13.84	1.9225	1
6014	1201038	201	32.9	389.8	0.004925	400.063079	13.84	1.9704	1
6015	1201239	201	32.9	389.9	0.005013	400.443756	13.84	2.0073	1
6016	1201439	200	32.9	389.9	0.005025	400.352844	13.84	2.0118	1
6017	1201640	201	32.9	389.9	0.005063	400.400146	13.84	2.0271	1
6018	1201841	201	32.9	390.0	0.005088	400.076354	13.84	2.0355	1
6019	1202044	203	32.9	390.0	0.004600	400.315002	13.84	1.8415	1
6020	1202245	201	32.9	390.0	0.004513	400.171020	9.52	1.8058	1
6021	1202446	201	32.9	390.2	0.004400	400.309326	9.52	1.7614	1
6022	1202646	200	32.9	390.2	0.004438	400.411590	9.52	1.7769	1
6023	1202845	199	32.9	390.2	0.004525	400.400207	9.52	1.8119	1
6024	1203045	200	32.9	390.2	0.004538	400.657775	9.52	1.8180	1
6025	1203245	200	32.9	390.3	0.004575	400.360473	9.52	1.8317	1
6026	1203443	198	32.9	390.3	0.004650	400.356689	9.52	1.8617	1
6027	1203646	203	32.9	390.4	0.004338	400.405944	9.52	1.7368	1
6028	1203846	200	32.9	390.3	0.004363	400.385070	9.52	1.7467	1
6029	1204045	199	32.9	390.4	0.004400	400.510040	9.52	1.7623	1
6030	1204245	200	32.9	390.5	0.004500	400.602813	13.73	1.8028	1
6031	1204445	200	32.9	390.5	0.004463	400.595275	13.73	1.7877	1
6032	1204645	200	32.9	390.5	0.004425	400.549804	13.73	1.7725	1
6033	1204846	201	32.9	390.5	0.004288	400.226013	13.73	1.7160	1
6034	1205047	201	32.9	390.6	0.004188	400.379364	13.73	1.6766	1
6035	1205251	204	32.9	390.7	0.004338	400.457000	13.73	1.7370	1
6036	1205451	200	32.9	390.7	0.004463	400.572601	13.73	1.7876	1
6037	1205652	201	32.9	390.8	0.004538	400.239257	13.73	1.8161	1
6038	1205853	201	32.9	390.7	0.004600	400.421020	13.73	1.8420	1
6039	1206053	200	32.9	390.8	0.004750	400.616119	13.73	1.9030	1
6040	1206254	201	32.9	390.7	0.004925	400.602813	7.93	1.9730	1
6041	1206455	201	32.9	390.9	0.004963	400.349029	7.93	1.9868	1
6042	1206685	230	32.8	390.8	0.004575	400.436187	7.93	1.8321	1
6043	1206914	229	32.9	390.9	0.004250	400.301727	7.93	1.7013	1
6044	1207113	199	32.9	390.9	0.004250	400.364227	7.93	1.7016	1
6045	1207313	200	32.9	391.0	0.004263	400.290374	7.93	1.7063	1
6046	1207513	200	32.9	391.0	0.004325	400.595245	7.93	1.7326	1
6047	1207712	199	32.9	391.1	0.004388	400.438079	7.93	1.7570	1
6048	1207911	199	32.9	391.1	0.004450	400.468414	7.93	1.7821	1
6049	1208111	200	32.9	391.2	0.004475	400.472198	7.93	1.7922	1
6050	1208310	199	32.9	391.3	0.004525	400.413482	15.38	1.8119	1
6051	1208513	203	32.9	391.2	0.004250	400.453247	15.38	1.7020	1
6052	1208714	201	32.9	391.3	0.004163	400.343383	15.38	1.6665	1
6053	1208914	200	32.9	391.3	0.004163	400.426696	15.38	1.6668	1
6054	1209115	201	32.9	391.3	0.004200	400.252471	15.38	1.6811	1
6055	1209316	201	32.9	391.4	0.004225	400.210845	15.38	1.6909	1
6056	1209517	201	32.9	391.4	0.004350	400.371826	15.38	1.7417	1
6057	1209717	200	32.9	391.4	0.004413	400.161590	15.38	1.7658	1
6058	1209921	204	32.9	391.5	0.004963	400.455169	15.38	1.9873	1
6059	1210122	201	32.9	391.5	0.005050	400.102905	15.38	2.0206	1
6060	1210322	200	32.9	391.6	0.005075	400.224090	8.32	2.0312	1
6061	1210523	201	32.9	391.6	0.005075	400.621765	8.32	2.0332	1
6062	1210723	200	32.9	391.6	0.005063	400.635040	8.32	2.0283	1
6063	1210923	200	32.9	391.7	0.005063	400.631286	8.32	2.0283	1
6064	1211121	198	32.9	391.7	0.005025	400.748718	8.32	2.0138	1
6065	1211321	200	32.9	391.7	0.004988	400.385070	8.32	1.9970	1
6066	1211524	203	32.9	391.8	0.005025	400.510101	8.32	2.0126	1
6067	1211723	199	33.0	391.8	0.005050	400.229736	8.32	2.0212	1
6068	1211923	200	32.9	391.8	0.005050	400.538482	8.32	2.0228	1
6069	1212123	200	32.9	391.9	0.005088	400.485443	8.32	2.0375	1
6070	1212322	199	32.9	391.9	0.005088	400.515716	11.56	2.0377	1
6071	1212522	200	32.9	392.0	0.005038	400.530914	11.56	2.0177	1
6072	1212723	201	32.9	392.0	0.005088	400.466491	11.56	2.0374	1
6073	1212923	200	32.9	392.1	0.005025	400.487304	11.56	2.0125	1
6074	1213127	204	32.9	392.1	0.004638	400.422943	11.56	1.8570	1
6075	1213328	201	32.9	392.1	0.004500	400.439971	11.56	1.8020	1
6076	1213529	201	32.9	392.1	0.004413	400.292236	11.56	1.7663	1
6077	1213729	200	32.9	392.2	0.004325	400.294189	11.56	1.7313	1
6078	1213930	201	32.9	392.2	0.004200	400.282775	11.56	1.6812	1
6079	1214131	201	32.9	392.3	0.004213	400.580108	11.56	1.6875	1
6080	1214330	199	33.0	392.3	0.004150	400.472198	11.50	1.6620	1
6081	1214561	231	33.0	392.4	0.004488	400.301788	11.50	1.7964	1
6082	1214765	204	32.9	392.4	0.004188	400.532775	11.50	1.6773	1
6083	1214965	200	32.9	392.4	0.004200	400.248718	11.50	1.6811	1
6084	1215166	201	32.9	392.5	0.004225	400.178619	11.50	1.6908	1
6085	1215367	201	33.0	392.5	0.004338	400.347198	11.50	1.7366	1
6086	1215567	200	33.0	392.6	0.004413	400.527099	11.50	1.7674	1
6087	1215768	201	32.9	392.6	0.004550	399.964660	11.50	1.8199	1
6088	1215969	201	32.9	392.6	0.004650	400.614257	11.50	1.8629	1
6089	1216169	200	33.0	392.7	0.004813	400.563049	11.50	1.9278	1
6090	1216373	204	33.0	392.7	0.005100	400.761932	11.78	2.0439	1
6091	1216574	201	32.9	392.7	0.005038	400.650177	11.78	2.0183	1
6092	1216775	201	33.0	392.8	0.004950	400.636932	11.78	1.9832	1
6093	1216975	200	33.0	392.8	0.004938	400.635040	11.78	1.9782	1
6094	1217176	201	33.0	392.8	0.004788	400.635070	11.78	1.9181	1
6095	1217377	201	33.0	392.9	0.004675	400.256256	11.78	1.8713	1
6096	1217577	200	33.0	392.9	0.004638	400.441833	11.78	1.8571	1
6097	1217781	204	33.0	392.9	0.004200	400.371795	11.78	1.6816	1
6098	1217982	201	32.9	392.9	0.004175	400.477844	11.78	1.6720	1
6099	1218183	201	32.9	393.0	0.004213	400.725952	11.78	1.6881	1
6100	1218382	199	33.0	393.1	0.004213	400.665313	10.30	1.6879	1
6101	1218584	202	33.0	393.1	0.004325	400.207031	10.30	1.7309	1
6102	1218785	201	33.0	393.1	0.004375	400.443756	10.30	1.7520	1
6103	1218984	199	33.0	393.2	0.004463	400.351043	10.30	1.7866	1
6104	1219185	201	33.0	393.3	0.004600	400.055541	10.30	1.8403	1
6105	1219389	204	33.0	393.3	0.005013	400.546020	10.30	2.0078	1
6106	1219590	201	33.0	393.3	0.005050	400.394561	10.30	2.0221	1
6107	1219790	200	33.0	393.3	0.005063	400.517669	10.30	2.0277	1
6108	1219991	201	32.9	393.4	0.005025	400.375579	10.30	2.0119	1
6109	1220192	201	33.0	393.4	0.005000	400.462707	10.30	2.0024	1
6110	1220392	200	33.0	393.4	0.004925	400.551727	10.27	1.9728	1
6111	1220593	201	33.0	393.5	0.004825	400.350982	10.27	1.9318	1
6112	1220794	201	32.9	393.5	0.004700	400.528961	10.27	1.8825	1
6113	1220998	204	32.9	393.5	0.004200	400.315002	10.27	1.6814	1
6114	1221198	200	33.0	393.6	0.004225	400.375579	10.27	1.6916	1
6115	1221399	201	32.9	393.6	0.004213	400.330169	10.27	1.6864	1
6116	1221600	201	33.0	393.6	0.004225	400.477844	10.27	1.6921	1
6117	1221800	200	33.0	393.7	0.004288	400.621795	10.27	1.7177	1
6118	1222001	201	33.0	393.7	0.004350	400.352844	10.27	1.7416	1
6119	1222202	201	33.0	393.8	0.004425	400.322540	10.27	1.7715	1
6120	1222403	201	32.9	393.8	0.004525	400.320648	10.68	1.8115	1
6121	1222650	247	33.0	393.9	0.004238	400.924804	10.68	1.6990	1
6122	1222851	201	33.0	393.9	0.004313	400.760040	10.68	1.7283	1
6123	1223052	201	33.0	393.9	0.004438	400.324462	10.68	1.7765	1
6124	1223252	200	33.0	393.9	0.004488	400.354766	10.68	1.7966	1
6125	1223453	201	33.0	394.0	0.004625	400.985382	10.68	1.8546	1
6126	1223654	201	33.0	394.0	0.004763	400.773284	10.68	1.9087	1
6127	1223855	201	33.0	394.0	0.004825	400.741058	10.68	1.9336	1
6128	1224058	203	33.0	394.1	0.005063	400.703186	10.68	2.0286	1
6129	1224259	201	33.0	394.1	0.005000	400.421020	10.68	2.0022	1
6130	1224459	200	33.0	394.2	0.005000	400.377471	12.70	2.0019	1
6131	1224659	200	33.0	394.2	0.004825	400.566864	12.70	1.9328	1
6132	1224860	201	32.9	394.2	0.004700	400.610412	12.70	1.8829	1
6133	1225061	201	32.9	394.2	0.004675	400.485443	12.70	1.8723	1
6134	1225262	201	32.9	394.3	0.004525	400.589599	12.70	1.8127	1
6135	1225462	200	33.0	394.4	0.004413	400.502502	12.70	1.7673	1
6136	1225666	204	33.0	394.4	0.004213	400.508117	12.70	1.6872	1
6137	1225867	201	33.0	394.5	0.004225	400.521392	12.70	1.6923	1
6138	1226067	200	33.0	394.4	0.004288	400.542236	12.70	1.7174	1
6139	1226268	201	33.0	394.5	0.004388	400.528961	12.70	1.7574	1
6140	1226469	201	33.0	394.5	0.004525	400.572570	8.93	1.8126	1
6141	1226670	201	33.0	394.6	0.004625	400.403991	8.93	1.8519	1
6142	1226869	199	32.9	394.6	0.004538	400.616119	8.93	1.8179	1
6143	1227069	200	32.9	394.6	0.004488	400.587677	8.93	1.7977	1
6144	1227272	203	33.0	394.7	0.004913	400.313079	8.93	1.9666	1
6145	1227471	199	33.0	394.8	0.004838	400.627471	8.93	1.9381	1
6146	1227671	200	33.0	394.7	0.004825	400.485443	8.93	1.9324	1
6147	1227871	200	33.0	394.7	0.004688	400.193786	8.93	1.8760	1
6148	1228069	198	33.0	394.8	0.004613	400.182403	8.93	1.8459	1
6149	1228269	200	33.0	394.8	0.004588	400.635040	8.93	1.8380	1
6150	1228469	200	33.0	394.9	0.004538	400.491058	12.23	1.8173	1
6151	1228668	199	33.0	394.9	0.004425	400.438079	12.23	1.7720	1
6152	1228872	204	33.0	395.0	0.005000	400.644500	12.23	2.0033	1
6153	1229073	201	33.0	395.0	0.005038	400.121795	12.23	2.0157	1
6154	1229274	201	32.9	395.0	0.005113	400.280914	12.23	2.0465	1
6155	1229474	200	33.0	395.1	0.005050	400.438079	12.23	2.0223	1
6156	1229675	201	33.0	395.2	0.004988	400.513824	12.23	1.9976	1
6157	1229876	201	33.0	395.2	0.004913	400.833862	12.23	1.9692	1
6158	1230076	200	33.0	395.2	0.004863	400.796020	12.23	1.9489	1
6159	1230277	201	33.0	395.2	0.004688	400.477844	12.23	1.8773	1
6160	1230510	233	33.0	395.2	0.004800	400.597137	9.47	1.9229	1
6161	1230710	200	33.0	395.3	0.004688	400.964538	9.47	1.8796	1
6162	1230910	200	33.0	395.3	0.004775	400.814971	9.47	1.9139	1
6163	1231110	200	33.0	395.4	0.004825	400.801727	9.47	1.9339	1
6164	1231309	199	33.0	395.4	0.004913	400.797943	9.47	1.9690	1
6165	1231509	200	33.0	395.5	0.004938	400.477874	9.47	1.9774	1
6166	1231709	200	33.0	395.5	0.004988	400.638854	9.47	1.9982	1
6167	1231920	211	33.0	395.6	0.004663	400.419128	9.47	1.8670	1
6168	1232119	199	33.0	395.6	0.004625	400.386871	9.47	1.8518	1
6169	1232319	200	33.0	395.6	0.004538	400.803588	9.47	1.8187	1
